0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432
0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405
0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379
0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354
0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329
0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.177
0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.166,0.0257
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.155,0.0264,0.0234
0.238,0.238,0.238,0.238,0.238,0.238,0.238,0.145,0.0288,0.024,0.0213
0.217,0.217,0.217,0.217,0.217,0.217,0.134,0.0303,0.0261,0.0218,0.0194
0.196,0.196,0.196,0.196,0.196,0.124,0.0297,0.0275,0.0237,0.0198,0.0176
0.177,0.177,0.177,0.177,0.177,0.0312,0.0269,0.0249,0.0215,0.018,0.0161
0.158,0.158,0.158,0.158,0.104,0.0283,0.0244,0.0225,0.0195,0.0164,0.0147
0.14,0.14,0.14,0.14,0.0302,0.0257,0.0221,0.0205,0.0177,0.0149,0.0134
0.123,0.123,0.123,0.123,0.0281,0.0233,0.02,0.0186,0.0161,0.0136,0.0123
0.107,0.107,0.107,0.076,0.0256,0.0211,0.0182,0.0168,0.0146,0.0124,0.0114
0.091,0.091,0.091,0.0277,0.0233,0.0191,0.0164,0.0152,0.0133,0.0113,0.0103
0.077,0.077,0.077,0.0255,0.0212,0.0173,0.0149,0.0138,0.0121,0.0102,0.0096
0.064,0.064,0.052,0.0234,0.0193,0.0157,0.0135,0.0126,0.0108,0.0095,0.009
0.051,0.051,0.0267,0.0214,0.0176,0.0143,0.0122,0.0111,0.0098,0.0089,0.0086
0.04,0.041,0.0249,0.0197,0.016,0.0126,0.0108,0.0101,0.009,0.0084,0.0081
0.0393,0.0303,0.0232,0.0181,0.0142,0.0114,0.0098,0.0091,0.0083,0.008,0.0077
0.0383,0.029,0.0219,0.0168,0.0132,0.0105,0.0089,0.0083,0.0078,0.0075,0.0074
0.0373,0.0279,0.0209,0.0156,0.0124,0.0098,0.0083,0.0079,0.0075,0.0073,0.0071
0.0366,0.0271,0.0202,0.0151,0.012,0.0094,0.008,0.0076,0.0072,0.007,0.0069
0.0362,0.0267,0.0198,0.0148,0.0117,0.0092,0.0078,0.0075,0.0071,0.0069,0.0068
0.036,0.0265,0.0196,0.0147,0.0116,0.0091,0.0077,0.0074,0.007,0.0068,0.0068
0.0362,0.0267,0.0198,0.0148,0.0117,0.0092,0.0078,0.0075,0.0071,0.0069,0.0068
0.0366,0.0271,0.0202,0.0151,0.012,0.0094,0.008,0.0076,0.0072,0.007,0.0069
0.0373,0.0279,0.0209,0.0156,0.0124,0.0098,0.0083,0.0079,0.0075,0.0073,0.0071
0.0383,0.029,0.0219,0.0168,0.0132,0.0105,0.0089,0.0083,0.0078,0.0075,0.0074
0.0393,0.0303,0.0232,0.0181,0.0142,0.0114,0.0098,0.0091,0.0083,0.008,0.0077
0.04,0.041,0.0249,0.0197,0.016,0.0126,0.0108,0.0101,0.009,0.0084,0.0081
0.051,0.051,0.0267,0.0214,0.0176,0.0143,0.0122,0.0111,0.0098,0.0089,0.0086
0.064,0.064,0.052,0.0234,0.0193,0.0157,0.0135,0.0126,0.0108,0.0095,0.009
0.077,0.077,0.077,0.0255,0.0212,0.0173,0.0149,0.0138,0.0121,0.0102,0.0096
0.091,0.091,0.091,0.0277,0.0233,0.0191,0.0164,0.0152,0.0133,0.0113,0.0103
0.107,0.107,0.107,0.076,0.0256,0.0211,0.0182,0.0168,0.0146,0.0124,0.0114
0.123,0.123,0.123,0.123,0.0281,0.0233,0.02,0.0186,0.0161,0.0136,0.0123
0.14,0.14,0.14,0.14,0.0302,0.0257,0.0221,0.0205,0.0177,0.0149,0.0134
0.158,0.158,0.158,0.158,0.104,0.0283,0.0244,0.0225,0.0195,0.0164,0.0147
0.177,0.177,0.177,0.177,0.177,0.0312,0.0269,0.0249,0.0215,0.018,0.0161
0.196,0.196,0.196,0.196,0.196,0.124,0.0297,0.0275,0.0237,0.0198,0.0176
0.217,0.217,0.217,0.217,0.217,0.217,0.134,0.0303,0.0261,0.0218,0.0194
0.238,0.238,0.238,0.238,0.238,0.238,0.238,0.145,0.0288,0.024,0.0213
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.155,0.0264,0.0234
0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.166,0.0257
0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.177
0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329
0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354
0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379
0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405
0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075
1.215,1.215,1.215,1.215,1.215,1.215,1.215,1.215,1.215,1.215,1.215
1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345
1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1.575,1.575,1.575,1.575,1.575,1.575,1.575,1.575,1.575,1.575,1.575
1.665,1.665,1.665,1.665,1.665,1.665,1.665,1.665,1.665,1.665,1.665
1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735
1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78
1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.635
1.555,1.555,1.555,1.555,1.555,1.555,1.555,1.555,1.555,1.555,1.555
1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465
1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225
1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085
0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755
0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575
0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
